file,action,doc_type,product,asset_type,manufacturer,title,pages,confidence,source,notes
4b140054pla-technical-drawing-and-specs.pdf,leave,drawing,140054PL,drawing,,1400 Series Mailbox Elevation,1,1.0,llm,
4b140055a-technical-drawing-and-specs.pdf,leave,drawing,140055,drawing,,Elevation Drawing,1,0.0,llm,
4b140055oua-technical-drawing-and-specs.pdf,leave,drawing,140055OU,drawing,,140055OU Side View Configuration Details,1,0.0,llm,
4b140055pla-technical-drawing-and-specs_1.pdf,rebrand,spec sheet,140055PL,spec-sheet,,1400 Series Mailbox Specifications,1,0.8,llm,
4b140062a-technical-drawing-and-specs.pdf,leave,drawing,140062,drawing,,Drawing No. WEB-1933,1,0.0,llm,
4b140063a-technical-drawing-and-specs.pdf,leave,drawing,140063,drawing,,Elevation Drawing,1,0.0,llm,
4b140064a-technical-drawing-and-specs.pdf,rebrand,spec sheet,140064,spec-sheet,,1400 Series Mailbox Specification Sheet,1,1.0,llm,
4b140064da-technical-drawing-and-specs.pdf,leave,drawing,140064D,drawing,,1400 Series Mailbox Elevation,1,0.5,llm,
4b140064pla-technical-drawing-and-specs.pdf,rebrand,spec sheet,140064PL,spec-sheet,,1400 Series Mailbox Specifications,1,1.0,llm,
4b140065a-technical-drawing-and-specs.pdf,leave,drawing,140065,drawing,,Drawing 140065 - Side View Configuration Details,1,0.5,llm,
4b140065oua-technical-drawing-and-specs.pdf,leave,drawing,140065OU,drawing,,140065OU Side View Configuration Details,1,0.0,llm,
4b140065pla-technical-drawing-and-specs.pdf,rebrand,spec sheet,140065PL,spec-sheet,,1400 Series Mailbox Specifications,1,0.8,llm,
4b140072a-technical-drawing-and-specs.pdf,leave,drawing,140072,drawing,,Drawing 140072 - Side View Configuration Details,1,0.5,llm,
4b140073a-technical-drawing-and-specs.pdf,leave,drawing,140073,drawing,,Drawing No. WEB-1933,1,0.0,llm,
4b140074a-technical-drawing-and-specs.pdf,leave,drawing,140074,drawing,,Drawing No. WEB-1933,1,0.0,llm,
4b140074da-technical-drawing-and-specs.pdf,leave,drawing,140074D,drawing,,1400 Series Mailbox Elevation,1,1.0,llm,
4b140074pla-technical-drawing-and-specs.pdf,leave,drawing,140074PL,drawing,,1400 Series Mailbox Elevation,1,1.0,llm,
4b140075a-technical-drawing-and-specs.pdf,leave,drawing,140075,drawing,,Drawing 140075,1,0.0,llm,
4b140075oua-technical-drawing-and-specs.pdf,leave,drawing,140075OU,drawing,,140075OU Side View Configuration Details,1,0.5,llm,
4b140075pla-technical-drawing-and-specs.pdf,rebrand,spec sheet,140075PL,spec-sheet,,1400 Series Mailbox Specifications,1,0.8,llm,
4C-Custom-Color-Chart.pdf,leave,(no text),4C Custom Color Chart,document,,4C Custom Color Chart,4,0.0,fallback,no extractable text — review (may need OCR)
4C-Mailbox-Configurations.pdf,leave,specification,3714D-16,drawing,,3700 Series 4C Standard Horizontal Mailbox Configurations,4,1.0,llm,
4c06d-02-cut-sheet.pdf,leave,(no text),4c06d 02 cut sheet,document,,4C06D 02 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06d-02-d-cutsheet.pdf,leave,(no text),4c06d 02 d cutsheet,document,,4C06D 02 D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06d-02-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06D",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c06d-04-cut-sheet.pdf,leave,(no text),4c06d 04 cut sheet,document,,4C06D 04 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06d-04-d-cutsheet.pdf,leave,(no text),4c06d 04 d cutsheet,document,,4C06D 04 D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06d-04-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06D",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c06d-05-cut-sheet.pdf,leave,(no text),4c06d 05 cut sheet,document,,4C06D 05 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06d-05-d-cutsheet.pdf,leave,(no text),4c06d 05 d cutsheet,document,,4C06D 05 D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06d-05-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06D",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c06d-05x-cut-sheet.pdf,leave,(no text),4c06d 05x cut sheet,document,,4C06D 05X Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06d-05x-d_cutsheet.pdf,leave,(no text),4c06d 05x d cutsheet,document,,4C06D 05X D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06d-05x-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06D",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c06d-09-cut-sheet.pdf,leave,(no text),4c06d 09 cut sheet,document,,4C06D 09 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06d-09-d_cutsheet.pdf,leave,(no text),4c06d 09 d cutsheet,document,,4C06D 09 D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06d-09-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06D",installation-guide,Florencemailboxes.com,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c06d-10-cut-sheet.pdf,leave,(no text),4c06d 10 cut sheet,document,,4C06D 10 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06d-10-d_cutsheet.pdf,leave,(no text),4c06d 10 d cutsheet,document,,4C06D 10 D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06d-10-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06D",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c06d-2p-cut-sheet.pdf,leave,(no text),4c06d 2p cut sheet,document,,4C06D 2P Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06d-2p-d_cutsheet.pdf,leave,(no text),4c06d 2p d cutsheet,document,,4C06D 2P D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06d-2p-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06D",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c06s-02-cut-sheet.pdf,leave,(no text),4c06s 02 cut sheet,document,,4C06S 02 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06s-02-d_cutsheet.pdf,leave,(no text),4c06s 02 d cutsheet,document,,4C06S 02 D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06s-02-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06S",installation-guide,FlorencEmailboxes.com,Installing the VersatileÔ4C Surface Mount Collar,2,0.8,llm,
4c06s-04-cut-sheet.pdf,leave,(no text),4c06s 04 cut sheet,document,,4C06S 04 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06s-04-d_cutsheet.pdf,leave,(no text),4c06s 04 d cutsheet,document,,4C06S 04 D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06s-04-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06S",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c06s-1p-cut-sheet.pdf,leave,(no text),4c06s 1p cut sheet,document,,4C06S 1P Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c06s-1p-d_cutsheet.pdf,leave,(no text),4c06s 1p d cutsheet,document,,4C06S 1P D Cutsheet,2,0.0,fallback,no extractable text — review (may need OCR)
4c06s-1p-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM06S",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c07d-03-cut-sheet.pdf,leave,(no text),4c07d 03 cut sheet,document,,4C07D 03 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c07d-03-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM07D,installation-guide,Florencemailboxes.com,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c07d-05-cut-sheet.pdf,leave,(no text),4c07d 05 cut sheet,document,,4C07D 05 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c07d-05-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM07D",installation-guide,Florencemailboxes.com,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c07d-06-cut-sheet.pdf,leave,(no text),4c07d 06 cut sheet,document,,4C07D 06 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c07d-06-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM07D,installation-guide,FlorencEmailboxes.com,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c07d-12-cut-sheet.pdf,leave,(no text),4c07d 12 cut sheet,document,,4C07D 12 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c07d-12-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM07D,installation-guide,Florence Industries Company,VersatileÔ4C Surface Mount Collar Installation Guide,2,1.0,llm,
4c07s-05-cut-sheet.pdf,leave,(no text),4c07s 05 cut sheet,document,,4C07S 05 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c07s-05-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM07S",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c07s-1p-cut-sheet.pdf,leave,(no text),4c07s 1p cut sheet,document,,4C07S 1P Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c07s-1p-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM07S",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08d-04-cut-sheet.pdf,leave,(no text),4c08d 04 cut sheet,document,,4C08D 04 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08d-04-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08D",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08d-07-cut-sheet.pdf,leave,(no text),4c08d 07 cut sheet,document,,4C08D 07 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08d-07-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08D",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,1.0,llm,
4c08d-09-cut-sheet.pdf,leave,(no text),4c08d 09 cut sheet,document,,4C08D 09 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08d-09-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08D",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08d-13-cut-sheet.pdf,leave,(no text),4c08d 13 cut sheet,document,,4C08D 13 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08d-13-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08D",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,1.0,llm,
4c08d-14-cut-sheet.pdf,leave,(no text),4c08d 14 cut sheet,document,,4C08D 14 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08d-14-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08D",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08s-01-cut-sheet.pdf,leave,(no text),4c08s 01 cut sheet,document,,4C08S 01 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08s-01-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08S",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08s-03-cut-sheet.pdf,leave,(no text),4c08s 03 cut sheet,document,,4C08S 03 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08s-03-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08S",installation-guide,Florencemailboxes.com,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08s-06-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08S",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08s-06cs-cut-sheet_1.pdf,leave,(no text),4c08s 06cs cut sheet 1,document,,4C08S 06Cs Cut Sheet 1,1,0.0,fallback,no extractable text — review (may need OCR)
4c08s-2p-cut-sheet.pdf,leave,(no text),4c08s 2p cut sheet,document,,4C08S 2P Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08s-2p-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08S",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08s-bin-cut-sheet_1.pdf,leave,(no text),4c08s bin cut sheet 1,document,,4C08S Bin Cut Sheet 1,1,0.0,fallback,no extractable text — review (may need OCR)
4c08s-bin-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM08S,installation-guide,Florencemailboxes.com,"Installing the VersatileÔ4C Surface Mount Collar, SM08S",2,0.8,llm,
4c08s-bincs.pdf,leave,(no text),4c08s bincs,document,,4C08S Bincs,1,0.0,fallback,no extractable text — review (may need OCR)
4c08s-hop-cut-sheet.pdf,leave,(no text),4c08s hop cut sheet,document,,4C08S Hop Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c08s-hop-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM08S",installation-guide,Florence Industries Company,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c08s-hopcs_rev_1_1.pdf,rebrand,spec sheet,R.O. 3014,spec-sheet,,R.O. 3014 Spec Sheet,1,1.0,llm,
4c09d-04-cut-sheet.pdf,leave,(no text),4c09d 04 cut sheet,document,,4C09D 04 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-04-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM09D,installation-guide,Florence Industries Company,VersatileÔ4C Surface Mount Collar Installation Guide,2,1.0,llm,
4c09d-06-cut-sheet.pdf,leave,(no text),4c09d 06 cut sheet,document,,4C09D 06 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-06-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM09D,installation-guide,Florence Industries Company,VersatileÔ4C Surface Mount Collar Installation Guide,2,1.0,llm,
4c09d-10-cut-sheet.pdf,leave,(no text),4c09d 10 cut sheet,document,,4C09D 10 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-10-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM09D,installation-guide,Florence Industries Company,VersatileÔ4C Surface Mount Collar Installation Guide,2,1.0,llm,
4C09D-10CS.pdf,leave,(no text),4C09D 10CS,document,,4C09D 10Cs,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-15-cut-sheet.pdf,leave,(no text),4c09d 15 cut sheet,document,,4C09D 15 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-15-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM09D",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4C09D-15CS.pdf,leave,(no text),4C09D 15CS,document,,4C09D 15Cs,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-16-cut-sheet.pdf,leave,(no text),4c09d 16 cut sheet,document,,4C09D 16 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-16-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM09D",installation-guide,Florencemailboxes.com,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4C09D-16CS.pdf,leave,(no text),4C09D 16CS,document,,4C09D 16Cs,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-4p-cut-sheet.pdf,leave,(no text),4c09d 4p cut sheet,document,,4C09D 4P Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09d-4p-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM09D,installation-guide,Florence Industries Company,VersatileÔ4C Surface Mount Collar Installation Guide,2,1.0,llm,
4c09s-02-cut-sheet.pdf,leave,(no text),4c09s 02 cut sheet,document,,4C09S 02 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09s-02-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM09S",installation-guide,Florencemailboxes.com,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c09s-07-cut-sheet.pdf,leave,(no text),4c09s 07 cut sheet,document,,4C09S 07 Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09s-07-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM09S,installation-guide,Florencemailboxes.com,"Installing the VersatileÔ4C Surface Mount Collar, SM09S",2,0.9,llm,
4c09s-2p-cut-sheet.pdf,leave,(no text),4c09s 2p cut sheet,document,,4C09S 2P Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09s-2p-sm_cutsheet_pdp_.pdf,rebrand,installation guide,SM09S,installation-guide,Florencemailboxes.com,Installing the VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c09s-bin-cut-sheet.pdf,leave,(no text),4c09s bin cut sheet,document,,4C09S Bin Cut Sheet,1,0.0,fallback,no extractable text — review (may need OCR)
4c09s-bin-sm_cutsheet_pdp_.pdf,rebrand,installation guide,"VersatileÔ4C Surface Mount Collar, SM09S",installation-guide,Florence Industries Company,Mounting Instructions for VersatileÔ4C Surface Mount Collar,2,0.9,llm,
4c09s-bincs_1_1.pdf,leave,(no text),4c09s bincs 1 1,document,,4C09S Bincs 1 1,1,0.0,fallback,no extractable text — review (may need OCR)
